2022-12-13 12:37:30,585,XLS_LOGGER,INFO,Showed in console result of find_single_person method
2022-12-13 12:37:36,700,XLS_LOGGER,INFO,Program Started
2022-12-13 12:37:36,701,XLS_LOGGER,INFO,Showed in console a list of all persons
2022-12-13 12:37:36,702,XLS_LOGGER,INFO,Showed in console result of find_single_person method
2022-12-13 12:37:48,341,XLS_LOGGER,INFO,Program Started
2022-12-13 12:37:48,341,XLS_LOGGER,INFO,Showed in console a list of all persons
2022-12-13 12:37:48,343,XLS_LOGGER,INFO,Showed in console result of find_single_person method
2022-12-13 12:52:25,222,XLS_LOGGER,INFO,Program Started
2022-12-13 12:52:25,224,XLS_LOGGER,INFO,Showed in console a list of all persons
2022-12-13 12:52:25,225,XLS_LOGGER,INFO,Showed in console result of find_single_person method
2022-12-13 12:54:20,239,XLS_LOGGER,INFO,Program Started
2022-12-13 12:54:20,240,XLS_LOGGER,INFO,Showed in console a list of all persons
2022-12-13 12:54:20,242,XLS_LOGGER,INFO,Showed in console result of find_single_person method
2022-12-13 12:57:05,255,XLS_LOGGER,INFO,Program Started
2022-12-13 12:57:05,257,XLS_LOGGER,INFO,Showed in console a list of all persons
2022-12-13 12:57:05,258,XLS_LOGGER,INFO,Showed in console result of find_single_person method
2022-12-13 12:59:46,540,XLS_LOGGER,INFO,Program Started
2022-12-13 12:59:46,542,XLS_LOGGER,INFO,Showed in console a list of all persons
2022-12-13 12:59:46,543,XLS_LOGGER,ERROR,An error occurred while querying the database:
Traceback (most recent call last):
  File "/home/student1/PycharmProjects/Docker_sql/main.py", line 42, in <module>
    Person.find_single_person("GeNdeR", "FEmAle")
  File "/home/student1/PycharmProjects/Docker_sql/Person.py", line 137, in find_single_person
    Person.part_of_method(
  File "/home/student1/PycharmProjects/Docker_sql/Person.py", line 98, in part_of_method
    timess += 1
UnboundLocalError: local variable 'timess' referenced before assignment
2022-12-13 13:00:09,274,XLS_LOGGER,INFO,Program Started
2022-12-13 13:00:09,275,XLS_LOGGER,INFO,Showed in console a list of all persons
2022-12-13 13:00:09,276,XLS_LOGGER,ERROR,An error occurred while querying the database:
Traceback (most recent call last):
  File "/home/student1/PycharmProjects/Docker_sql/main.py", line 42, in <module>
    Person.find_single_person("GeNdeR", "FEmAle")
  File "/home/student1/PycharmProjects/Docker_sql/Person.py", line 112, in find_single_person
    list_of_persons = list(session.query(Person).alls())
AttributeError: 'Query' object has no attribute 'alls'
