2022-12-19 11:06:52,308,XLS_LOGGER,INFO,Program Started
2022-12-19 11:06:52,311,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-19 11:06:52,313,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 11:06:52,313,XLS_LOGGER,INFO,Script ended
2022-12-19 13:22:30,238,XLS_LOGGER,INFO,Program Started
2022-12-19 13:22:30,240,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 13:22:30,240,XLS_LOGGER,INFO,Script ended
2022-12-19 13:24:40,675,XLS_LOGGER,INFO,Program Started
2022-12-19 13:24:40,692,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 13:24:40,692,XLS_LOGGER,INFO,Script ended
2022-12-19 13:24:51,520,XLS_LOGGER,INFO,Program Started
2022-12-19 13:24:51,535,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 13:24:51,535,XLS_LOGGER,INFO,Script ended
2022-12-19 13:28:38,838,XLS_LOGGER,INFO,Program Started
2022-12-19 13:28:38,841,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 13:28:38,841,XLS_LOGGER,INFO,Script ended
2022-12-19 13:29:06,153,XLS_LOGGER,INFO,Program Started
2022-12-19 13:29:06,155,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 13:29:06,155,XLS_LOGGER,INFO,Script ended
2022-12-19 13:37:45,044,XLS_LOGGER,INFO,Program Started
2022-12-19 13:37:45,046,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 13:37:45,046,XLS_LOGGER,INFO,Script ended
2022-12-19 13:42:54,616,XLS_LOGGER,INFO,Program Started
2022-12-19 13:42:54,619,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 13:42:54,619,XLS_LOGGER,INFO,Script ended
2022-12-19 13:43:49,858,XLS_LOGGER,INFO,Program Started
2022-12-19 13:43:49,861,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 13:43:49,861,XLS_LOGGER,INFO,Script ended
2022-12-19 13:50:48,470,XLS_LOGGER,INFO,Program Started
2022-12-19 13:50:48,472,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 13:50:48,472,XLS_LOGGER,INFO,Script ended
2022-12-19 14:16:20,756,XLS_LOGGER,INFO,Program Started
2022-12-19 14:16:20,771,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 14:16:20,771,XLS_LOGGER,INFO,Script ended
2022-12-20 08:51:56,683,XLS_LOGGER,INFO,Program Started
2022-12-20 08:51:56,700,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-20 08:51:56,700,XLS_LOGGER,INFO,Script ended
